population,DeviationDistance
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.0014245014245014246
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.004273504273504274
4,0.0014245014245014246
4,0.004273504273504274
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.002849002849002849
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.004273504273504274
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.002849002849002849
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
5,0.002849002849002849
5,0.005698005698005698
5,0.005698005698005698
5,0.005698005698005698
