population,DeviationDistance
58,0.03133903133903134
58,0.04843304843304844
58,0.042735042735042736
58,0.042735042735042736
58,0.04843304843304844
58,0.038461538461538464
58,0.02849002849002849
58,0.03418803418803419
58,0.042735042735042736
59,0.04700854700854701
59,0.03276353276353276
59,0.04985754985754986
59,0.042735042735042736
59,0.044159544159544165
59,0.04985754985754986
59,0.038461538461538464
59,0.02849002849002849
59,0.03561253561253561
59,0.041310541310541314
60,0.04700854700854701
60,0.03418803418803419
60,0.05128205128205129
60,0.042735042735042736
60,0.045584045584045586
60,0.04843304843304844
60,0.038461538461538464
60,0.029914529914529916
60,0.03703703703703704
60,0.042735042735042736
61,0.045584045584045586
61,0.03561253561253561
61,0.05270655270655271
61,0.041310541310541314
61,0.04700854700854701
61,0.04985754985754986
61,0.039886039886039885
61,0.02849002849002849
61,0.03703703703703704
61,0.042735042735042736
62,0.04700854700854701
62,0.03561253561253561
62,0.05413105413105413
62,0.041310541310541314
62,0.04843304843304844
62,0.04843304843304844
62,0.038461538461538464
62,0.029914529914529916
62,0.038461538461538464
62,0.044159544159544165
63,0.04843304843304844
63,0.03703703703703704
63,0.05270655270655271
63,0.042735042735042736
63,0.04700854700854701
63,0.04700854700854701
63,0.038461538461538464
63,0.03133903133903134
63,0.039886039886039885
63,0.044159544159544165
64,0.04985754985754986
64,0.038461538461538464
64,0.05413105413105413
64,0.044159544159544165
64,0.04843304843304844
64,0.04843304843304844
64,0.039886039886039885
64,0.03133903133903134
64,0.038461538461538464
64,0.045584045584045586
65,0.05128205128205129
65,0.038461538461538464
65,0.05413105413105413
65,0.045584045584045586
65,0.04700854700854701
65,0.04985754985754986
65,0.039886039886039885
65,0.03276353276353276
65,0.039886039886039885
65,0.044159544159544165
66,0.05270655270655271
66,0.039886039886039885
66,0.05555555555555556
66,0.04700854700854701
66,0.045584045584045586
66,0.05128205128205129
66,0.041310541310541314
66,0.03418803418803419
66,0.041310541310541314
66,0.045584045584045586
67,0.05413105413105413
67,0.041310541310541314
67,0.05698005698005698
67,0.04700854700854701
67,0.04700854700854701
67,0.05270655270655271
67,0.039886039886039885
67,0.03561253561253561
67,0.042735042735042736
67,0.04700854700854701
68,0.05413105413105413
68,0.039886039886039885
68,0.05840455840455841
68,0.04843304843304844
68,0.045584045584045586
68,0.05413105413105413
68,0.038461538461538464
68,0.03703703703703704
68,0.042735042735042736
68,0.045584045584045586
69,0.05413105413105413
69,0.039886039886039885
69,0.05698005698005698
69,0.04700854700854701
69,0.04700854700854701
69,0.05555555555555556
69,0.039886039886039885
69,0.038461538461538464
69,0.042735042735042736
69,0.044159544159544165
70,0.05413105413105413
70,0.038461538461538464
70,0.05698005698005698
70,0.04843304843304844
70,0.04843304843304844
70,0.05698005698005698
70,0.039886039886039885
70,0.039886039886039885
70,0.044159544159544165
70,0.042735042735042736
71,0.05413105413105413
71,0.03703703703703704
71,0.05698005698005698
71,0.04985754985754986
71,0.04843304843304844
71,0.05698005698005698
71,0.041310541310541314
71,0.039886039886039885
71,0.045584045584045586
71,0.041310541310541314
72,0.05555555555555556
72,0.03561253561253561
72,0.05555555555555556
72,0.05128205128205129
72,0.04700854700854701
72,0.05840455840455841
72,0.039886039886039885
72,0.038461538461538464
72,0.04700854700854701
72,0.042735042735042736
73,0.05555555555555556
73,0.03703703703703704
73,0.05555555555555556
73,0.04985754985754986
73,0.04700854700854701
73,0.05840455840455841
73,0.041310541310541314
73,0.039886039886039885
73,0.04843304843304844
73,0.044159544159544165
74,0.05698005698005698
74,0.038461538461538464
74,0.05698005698005698
74,0.05128205128205129
74,0.04843304843304844
74,0.05840455840455841
74,0.041310541310541314
74,0.039886039886039885
74,0.04985754985754986
74,0.045584045584045586
75,0.05555555555555556
75,0.038461538461538464
75,0.05840455840455841
75,0.05128205128205129
75,0.04985754985754986
75,0.05698005698005698
75,0.041310541310541314
75,0.041310541310541314
75,0.05128205128205129
75,0.04700854700854701
76,0.05413105413105413
76,0.039886039886039885
76,0.05982905982905983
76,0.05270655270655271
76,0.05128205128205129
76,0.05840455840455841
76,0.042735042735042736
76,0.039886039886039885
76,0.05270655270655271
76,0.04843304843304844
77,0.05413105413105413
77,0.041310541310541314
77,0.05982905982905983
77,0.05413105413105413
77,0.05270655270655271
77,0.05840455840455841
77,0.044159544159544165
77,0.039886039886039885
77,0.05128205128205129
77,0.04985754985754986
78,0.05555555555555556
78,0.042735042735042736
78,0.05982905982905983
78,0.05555555555555556
78,0.05413105413105413
78,0.05698005698005698
78,0.044159544159544165
78,0.038461538461538464
78,0.05270655270655271
78,0.04843304843304844
79,0.05413105413105413
79,0.041310541310541314
79,0.06125356125356125
79,0.05698005698005698
79,0.05413105413105413
79,0.05840455840455841
79,0.045584045584045586
79,0.039886039886039885
79,0.05413105413105413
79,0.04700854700854701
80,0.05555555555555556
80,0.039886039886039885
80,0.06125356125356125
80,0.05840455840455841
80,0.05413105413105413
80,0.05840455840455841
80,0.044159544159544165
80,0.041310541310541314
80,0.05270655270655271
80,0.04843304843304844
81,0.05555555555555556
81,0.038461538461538464
81,0.05982905982905983
81,0.05840455840455841
81,0.05413105413105413
81,0.05840455840455841
81,0.045584045584045586
81,0.042735042735042736
81,0.05128205128205129
81,0.04985754985754986
82,0.05555555555555556
82,0.03703703703703704
82,0.06125356125356125
82,0.05982905982905983
82,0.05413105413105413
82,0.05840455840455841
82,0.045584045584045586
82,0.042735042735042736
82,0.04985754985754986
82,0.05128205128205129
83,0.05698005698005698
83,0.038461538461538464
83,0.05982905982905983
83,0.06125356125356125
83,0.05270655270655271
83,0.05840455840455841
83,0.044159544159544165
83,0.044159544159544165
83,0.04985754985754986
83,0.04985754985754986
84,0.05555555555555556
84,0.03703703703703704
84,0.05982905982905983
84,0.06267806267806268
84,0.05270655270655271
84,0.05840455840455841
84,0.042735042735042736
84,0.044159544159544165
84,0.04843304843304844
84,0.05128205128205129
85,0.05698005698005698
85,0.038461538461538464
85,0.06125356125356125
85,0.06267806267806268
85,0.05413105413105413
85,0.05982905982905983
85,0.041310541310541314
85,0.045584045584045586
85,0.04843304843304844
85,0.05128205128205129
86,0.05840455840455841
86,0.039886039886039885
86,0.06267806267806268
86,0.06410256410256411
86,0.05413105413105413
86,0.05840455840455841
86,0.042735042735042736
86,0.045584045584045586
86,0.04985754985754986
86,0.05270655270655271
87,0.05698005698005698
87,0.038461538461538464
87,0.06267806267806268
87,0.06410256410256411
87,0.05270655270655271
87,0.05698005698005698
87,0.042735042735042736
87,0.04700854700854701
87,0.04843304843304844
87,0.05413105413105413
88,0.05840455840455841
88,0.039886039886039885
88,0.06125356125356125
88,0.06410256410256411
88,0.05413105413105413
88,0.05840455840455841
88,0.044159544159544165
88,0.04843304843304844
88,0.04700854700854701
88,0.05555555555555556
89,0.05840455840455841
89,0.039886039886039885
89,0.06267806267806268
89,0.06552706552706553
89,0.05413105413105413
89,0.05840455840455841
89,0.044159544159544165
89,0.04985754985754986
89,0.045584045584045586
89,0.05413105413105413
90,0.05840455840455841
90,0.041310541310541314
90,0.06267806267806268
90,0.06552706552706553
90,0.05555555555555556
90,0.05982905982905983
90,0.045584045584045586
90,0.05128205128205129
90,0.045584045584045586
90,0.05555555555555556
91,0.05982905982905983
91,0.042735042735042736
91,0.06410256410256411
91,0.06552706552706553
91,0.05413105413105413
91,0.05840455840455841
91,0.04700854700854701
91,0.05270655270655271
91,0.044159544159544165
91,0.05413105413105413
92,0.06125356125356125
92,0.044159544159544165
92,0.06552706552706553
92,0.06695156695156695
92,0.05555555555555556
92,0.05982905982905983
92,0.04700854700854701
92,0.05270655270655271
92,0.042735042735042736
92,0.05555555555555556
93,0.05982905982905983
93,0.045584045584045586
93,0.06552706552706553
93,0.06695156695156695
93,0.05698005698005698
93,0.06125356125356125
93,0.04700854700854701
93,0.05270655270655271
93,0.044159544159544165
93,0.05698005698005698
94,0.06125356125356125
94,0.04700854700854701
94,0.06552706552706553
94,0.06837606837606838
94,0.05840455840455841
94,0.06125356125356125
94,0.04700854700854701
94,0.05128205128205129
94,0.045584045584045586
94,0.05698005698005698
95,0.06125356125356125
95,0.04700854700854701
95,0.06410256410256411
95,0.06837606837606838
95,0.05698005698005698
95,0.06125356125356125
95,0.045584045584045586
95,0.05128205128205129
95,0.044159544159544165
95,0.05840455840455841
96,0.06125356125356125
96,0.04843304843304844
96,0.06267806267806268
96,0.0698005698005698
96,0.05555555555555556
96,0.05982905982905983
96,0.04700854700854701
96,0.05128205128205129
96,0.045584045584045586
96,0.05982905982905983
97,0.06125356125356125
97,0.04985754985754986
97,0.06267806267806268
97,0.07122507122507123
97,0.05698005698005698
97,0.06125356125356125
97,0.04700854700854701
97,0.05128205128205129
97,0.044159544159544165
97,0.05982905982905983
98,0.05982905982905983
98,0.05128205128205129
98,0.06125356125356125
98,0.07122507122507123
98,0.05555555555555556
98,0.06267806267806268
98,0.04700854700854701
98,0.04985754985754986
98,0.042735042735042736
98,0.05840455840455841
99,0.06125356125356125
99,0.04985754985754986
99,0.05982905982905983
99,0.07264957264957266
99,0.05413105413105413
99,0.06125356125356125
99,0.04700854700854701
99,0.05128205128205129
99,0.044159544159544165
99,0.05982905982905983
100,0.06125356125356125
100,0.05128205128205129
100,0.05840455840455841
100,0.07264957264957266
100,0.05555555555555556
100,0.06267806267806268
100,0.04700854700854701
100,0.04985754985754986
100,0.044159544159544165
100,0.05982905982905983
