population,Fitness
3,0.9970826309032235
3,0.9812578351706044
3,0.9942033125681453
3,0.9969049636061549
3,0.8552081575695987
3,0.9355581186720578
3,0.9957013383418818
3,0.9969049636061549
3,0.9969049636061549
3,0.8964595018776816
3,0.9941538201449592
3,0.9969049636061549
3,0.9980656022538469
3,0.9980656022538469
3,0.9123996297532487
3,0.9982805353367528
3,1.0
3,0.9785253756450382
3,0.9368871804988894
3,0.9742085736988847
3,0.996444428837701
3,0.9355581186720578
3,0.9975947396452344
3,0.9955361929650414
3,0.889962141648668
3,0.9969049636061549
3,0.96475097440343
3,0.9982805353367528
3,0.9969049636061549
3,0.9721446724553935
3,0.9969049636061549
3,0.9975981102159509
3,0.9721446724553935
3,0.9980656022538469
3,0.9880424988753479
3,0.9355581186720578
3,0.9817679213919
3,0.898947932816475
3,0.9984524818030776
3,0.9946696595439334
3,0.9982805353367528
3,0.9175836644125636
3,0.9580450622167654
3,0.9969049636061549
3,0.9694288032840853
3,0.9975981102159509
3,0.9969049636061549
3,0.9969049636061549
3,0.9810730560178713
3,0.9953574454092322
3,0.9957013383418818
3,1.0
3,0.9887384378543465
3,0.9969049636061549
4,0.9933335540812281
4,0.9914026766837635
4,0.9948488872147383
4,0.9960516722777687
4,0.9705971542584708
4,0.9919707829509633
4,0.9940315795206697
4,0.9632913640225482
4,0.9340629241168723
4,0.9953574454092322
4,0.7938441379573508
4,0.9346558744366145
4,0.9984524818030776
4,0.996444428837701
4,0.9659545996677031
4,0.9602188602075072
4,0.9960580294808811
4,0.9315776888165497
4,0.9926577151408654
4,0.9953574454092322
4,0.9726476009494052
4,0.9926063019480366
4,0.9953574454092322
4,0.9659545996677031
4,0.9066119662010288
4,0.9936967000780924
4,0.9941538201449592
4,0.7286254438134061
4,0.8991138282123946
4,0.9941538201449592
4,0.9878704326320535
4,0.995529391875557
4,0.8932117325620675
4,0.8517690085367705
4,0.9880424988753479
4,0.9837408427929906
4,0.9742085736988847
4,0.9254453158916984
4,0.9628778107935574
4,0.941302306549938
4,0.9632034562065074
4,0.9864939026856993
4,0.9742085736988847
4,0.8883373461919684
4,0.9351843200332614
4,0.9159588689558638
4,0.8946346525225666
4,0.9960516722777687
4,0.9340629241168723
4,0.9953144587926511
4,0.9726476009494052
4,0.9953574454092322
4,0.972047965406983
4,0.9728515374193233
4,0.865604008798526
4,0.9693935289941978
4,0.857148106405176
4,0.854432655274445
4,0.9941538201449592
4,0.9936371772073515
4,0.9953574454092322
4,0.9967330171398301
4,0.9159588689558638
4,0.9972115007314054
4,0.956497544019843
4,0.9413439032742796
4,0.9984524818030776
4,0.9644070814707806
4,0.9705971542584708
4,0.878617523607752
4,0.9854328986918919
4,0.8537361976050678
4,0.9678283937433046
4,0.9960516722777687
4,0.9934660342796602
4,0.8991138282123946
4,0.9946696595439334
4,0.9953574454092322
4,0.9967330171398301
4,0.9953574454092322
4,0.9970826309032235
4,0.9348053306284781
4,0.9662984926003527
4,0.9953144587926511
4,0.9972488565388044
4,0.9953574454092322
4,0.9965180840569242
4,0.9941538201449592
4,0.9101398112339035
4,0.8346780272501563
4,0.9953574454092322
4,0.9934660342796602
4,0.8548161177410525
4,0.8914064042768456
4,0.9935163803782431
4,0.9395064355208712
4,0.9998280535336753
4,0.9659545996677031
4,0.9429891187092958
4,0.8850877552785688
4,0.828966496940825
4,0.9827667903670658
4,0.9933532339831413
4,0.9944975168677608
4,0.9921511026508126
4,0.9984524818030776
4,0.9166257315043221
4,0.9962171777408559
4,0.9866332058474774
4,0.8536399982554134
4,0.9738416267844732
4,0.9146951391562085
4,0.9933573659112319
4,0.942729599231256
4,0.9853884428713148
4,0.9871806907419277
4,0.9762669222406426
4,0.8987396731260892
4,0.8517690085367705
4,0.9384477211873019
4,0.9953574454092322
4,0.9953574454092322
4,0.9975981102159509
4,0.8636368530694941
4,0.9914641704609104
4,0.9933024492765561
4,0.9960461282564975
4,0.9958302981916254
4,0.9938099272123098
4,0.9756561434407871
4,0.9914026766837635
4,0.9938099272123098
4,0.981429781636929
4,0.9091882212202833
4,0.9726476009494052
4,0.996444428837701
4,0.9632034562065074
4,0.9953574454092322
4,0.9939467984174654
4,0.9960461282564975
4,0.9175836644125636
4,0.9938099272123098
4,0.9984524818030776
4,0.9938099272123098
4,0.9864939026856993
4,0.9425065847497999
4,0.8213073266831987
4,0.9726476009494052
4,0.9967330171398301
4,0.9162260315786261
4,0.9969049636061549
4,0.9854328986918919
4,0.9928122748835935
4,0.9953574454092322
4,0.9880424988753479
4,0.8783644856094276
4,0.9637121994293937
4,0.9408787278214976
4,0.9705971542584708
4,0.9953574454092322
4,0.9933532339831413
4,0.9790114029803926
4,0.9833313684834641
4,0.914006520844214
4,0.978988459895786
4,0.9794953838907758
4,0.9868554849503636
4,0.9941538201449592
4,0.9132105703050805
4,0.9953574454092322
4,0.9967330171398301
4,0.9659545996677031
4,0.9742085736988847
4,0.9913262026374189
4,0.9143340734991642
4,0.9687480166876218
4,0.9934660342796602
4,0.9906055052235327
4,0.9771311199788106
4,0.9948988314104212
4,0.8536399982554134
4,0.9960461282564975
4,0.9953574454092322
4,0.9953574454092322
4,0.996444428837701
4,0.9998280535336753
4,0.9346558744366145
4,0.9917465696164129
4,0.9699692575522673
4,0.9984524818030776
4,0.8949664433144057
4,0.9826545004256991
4,0.9960461282564975
4,0.8876152148778795
4,0.9921511026508126
4,0.9953574454092322
4,0.8942439348223787
4,0.9355581186720578
4,0.9984524818030776
4,0.9957013383418818
4,0.9802044743003357
4,0.9797103169736817
4,0.8529430385602197
4,0.9912405320256467
4,0.9849453064960505
4,0.9941538201449592
4,0.8665464703486495
4,0.9159588689558638
4,0.9157783361273417
4,0.9953643665274656
4,0.9926063019480366
4,0.9965180840569242
4,0.8302920848186088
4,0.7589716080435591
4,0.9984524818030776
4,0.9960461282564975
4,0.9644070814707806
4,0.9384477211873019
4,0.9854328986918919
4,0.9948988314104212
4,0.9101971872647951
4,0.9348053306284781
4,0.8802176915059502
4,0.9940295565735547
4,0.9674215438143351
4,0.769467126597184
4,0.9927869699638288
4,0.9940580509711918
4,0.96475097440343
4,0.9969049636061549
4,0.8866214117823488
4,0.9175836644125636
4,0.9280644145049872
4,0.9646074342013992
4,0.9914026766837635
4,0.9941538201449592
4,0.9938169132113253
4,0.9941538201449592
4,0.9938099272123098
4,0.9176157840098312
4,0.985255075409583
4,0.9178452354846562
4,0.8536399982554134
4,0.8886984118490127
4,0.8866214117823488
4,0.9404524959386357
4,0.9946696595439334
4,0.9174031315840413
4,0.981429781636929
4,0.8962936064817622
4,0.9962234987153445
4,0.9980656022538469
4,0.961716363651321
4,0.9960461282564975
4,0.9922624090153871
4,0.9934898031455208
4,0.8282376894469263
4,0.9982805353367528
4,0.9146951391562085
4,0.9726476009494052
4,0.9678460107972752
4,0.9236233596191111
4,0.9948988314104212
4,0.9946696595439334
4,0.9864939026856993
4,0.9445137150829034
4,0.9941538201449592
4,0.9938099272123098
4,0.9967330171398301
4,0.8948961483514325
4,0.9965180840569242
4,0.9921511026508126
4,0.889962141648668
4,0.9967330171398301
4,0.9982805353367528
4,0.9936967000780924
4,0.9941538201449592
4,0.9967330171398301
4,0.988730387755423
4,0.9766951283780141
4,0.8850877552785688
4,0.9946696595439334
4,0.9895910950649964
4,0.9336431482297542
4,0.9941968067615404
4,0.9969049636061549
4,0.9926063019480366
4,0.9942033125681453
4,0.9969049636061549
4,0.9804367289311203
4,0.8958417614788169
4,0.974931385273128
4,0.897005451205891
4,0.9797103169736817
4,0.9941538201449592
4,0.9336431482297542
4,0.9722211910615426
4,0.9922624090153871
4,0.9385534978784804
4,0.9960580294808811
4,0.9678283937433046
4,0.8722387740734265
4,0.9159779822623533
4,0.9776469593777849
4,0.941302306549938
4,0.9705971542584708
4,0.9953574454092322
4,0.8781019032915486
4,0.9646074342013992
4,0.889818924144337
4,0.9953574454092322
4,0.9504989795606175
4,0.7578379301168615
4,0.9861298367497581
4,0.8918520557336964
4,0.969909368393172
4,0.8731318586605675
4,0.9864939026856993
4,0.9941538201449592
4,0.9822632108644235
4,0.9941538201449592
4,0.9719727259890688
4,0.9984524818030776
4,0.9948416527319245
4,0.9932930413431876
4,0.9714335110331435
4,0.9939897550268594
4,0.9970826309032235
4,0.9946696595439334
4,0.992950194880686
4,0.9948416527319245
4,0.9977646959377785
4,0.9798822634400065
4,0.9840339263491715
4,0.9984524818030776
4,0.9340629241168723
4,0.9928122748835935
4,0.9833737608652028
4,0.9953574454092322
4,0.893679328188224
4,0.9928265893028668
4,0.9914555838085367
4,0.9950135524765829
4,0.9859753708425424
4,0.9931221413470107
4,0.9965180840569242
4,0.9982805353367528
4,0.9984524818030776
4,0.7915449215963609
4,0.9938099272123098
4,0.9967330171398301
4,0.9795096089263073
4,0.996444428837701
4,0.9948988314104212
4,0.9346558744366145
4,0.9919185160827377
4,0.9953574454092322
4,0.9969049636061549
4,0.9340629241168723
4,0.9938099272123098
4,0.9351843200332614
4,0.9706187444515644
4,0.9659545996677031
4,0.9926577151408654
4,0.9861298367497581
4,0.9351843200332614
4,0.9967330171398301
4,0.9690496360615484
4,0.9921511026508126
4,0.9400534254537847
4,0.8961277110858425
4,0.9705971542584708
4,0.8961277110858425
4,0.9396966022834552
4,0.889962141648668
4,0.9953574454092322
4,0.9965180840569242
4,0.8906096465905285
4,0.9793711094937356
4,0.8524203187888245
4,0.9913036293849213
4,0.9967330171398301
4,0.8580573000749886
4,0.9783347452430838
4,0.9683618501962494
4,0.96475097440343
4,0.8552081575695987
4,0.9953574454092322
4,0.9854328986918919
4,0.8980861189321667
4,0.9340629241168723
4,0.9145788332128807
4,0.9957489099954252
4,0.9630065562931305
4,0.9755836017818882
4,0.9713464015060164
4,0.9914555838085367
4,0.9815942050483928
4,0.9659545996677031
4,0.8536399982554134
4,0.9941538201449592
4,0.9972115007314054
4,0.947672036957734
4,0.9991433510339712
4,0.9880557921059491
4,0.9797799347825664
4,0.9971471219090654
4,0.9429080108164206
4,0.8989351307976667
4,0.9632034562065074
4,0.9767872270461613
4,0.8399717508832668
4,0.9953144587926511
4,0.9721446724553935
4,0.9834768425864933
4,0.888601223698343
4,0.999144548154133
4,0.9941538201449592
4,0.9910587837511141
4,0.9159588689558638
4,0.8718447400197702
4,0.8886984118490127
4,0.9957489099954252
4,0.8330721544177235
4,0.9953574454092322
4,0.8785888962122298
4,0.9852894389826391
4,0.9705971542584708
4,0.941302306549938
4,0.9935432058148796
4,0.9969049636061549
4,0.9826545004256991
4,0.9965180840569242
4,0.995529391875557
4,0.9934660342796602
4,0.9340213909347838
4,0.9960516722777687
4,0.9659545996677031
4,0.956497544019843
4,0.9969049636061549
4,0.9325677295616868
4,0.7627872280456783
4,0.9783347452430838
4,0.9984524818030776
4,0.9941968067615404
4,0.997603626908161
4,0.8872482136510003
4,0.9854328986918919
4,0.9712683460367086
4,0.9918076365558615
4,0.9953574454092322
4,0.9967330171398301
4,0.9705971542584708
4,0.942729599231256
4,0.9941538201449592
4,0.9921511026508126
4,0.9914555838085367
4,0.9809334809824605
4,0.9866332058474774
4,0.9941538201449592
4,0.8886984118490127
4,0.9975981102159509
4,0.9938099272123098
4,0.9948988314104212
4,0.9960516722777687
4,0.9652668138024043
4,0.9926063019480366
4,0.9948988314104212
4,0.9171774655483886
4,0.9972075867980502
4,0.9948416527319245
4,0.935391985943704
4,0.9921511026508126
4,0.9705971542584708
4,0.9965180840569242
4,0.8639635058650778
4,0.9340629241168723
4,0.9926063019480366
4,0.9933532339831413
4,0.9957489099954252
4,0.9919986703459428
4,0.9953574454092322
4,0.9416430439589292
4,0.9953574454092322
4,0.9969049636061549
4,1.0
4,0.9185378117377538
4,0.8907660244912211
4,0.9783347452430838
4,0.994153381003597
4,0.9946917580082466
4,0.9927869699638288
4,0.9941538201449592
4,0.9813770596190089
4,0.8886984118490127
4,0.9755836017818882
4,0.9159588689558638
4,0.9726476009494052
4,0.9926577151408654
4,0.9701692725739437
4,0.9693242022914922
4,0.9551893208353098
4,0.9926063019480366
4,0.8886984118490127
4,0.9340629241168723
4,0.9957013383418818
4,0.9750212524654012
4,0.9951495834804959
4,0.8253634176777537
4,0.9167436340057588
4,0.9693935289941978
4,0.941302306549938
4,0.9802044743003357
4,0.9906055052235327
4,0.967330171398301
4,0.9813770596190089
4,0.9841881357157292
4,0.9953574454092322
4,0.9941538201449592
4,0.9911121177135856
4,0.992848164853858
4,0.9882613491254917
4,0.8976207696491185
4,0.9953574454092322
4,0.9948488872147383
4,0.8536399982554134
4,0.8532138543530349
4,0.9554769007051314
4,0.9921511026508126
4,0.9960461282564975
4,0.8886984118490127
4,0.9960461282564975
4,0.9713086652668549
4,0.9941538201449592
4,0.8907660244912211
4,0.978155931669172
4,0.9774250128042218
4,0.9953574454092322
4,0.9933532339831413
4,0.9340629241168723
4,0.9948988314104212
4,0.9783347452430838
4,0.9130703436995087
4,0.9802044743003357
4,0.963547349139157
4,0.9953574454092322
4,0.893679328188224
4,0.9705971542584708
4,0.9733184857905149
4,0.9705971542584708
4,0.9926663017932391
4,0.9960516722777687
4,0.9939897550268594
4,0.9939897550268594
4,0.9946266729273522
4,0.9763516622830631
4,0.9340629241168723
4,0.9941538201449592
4,0.8911807382411928
4,0.9967330171398301
4,0.9315776888165497
4,0.9644070814707806
4,0.9143340734991642
4,0.9941538201449592
4,0.9960516722777687
4,0.9941538201449592
4,0.9639868828648243
4,0.9984524818030776
4,0.992950194880686
4,0.6589254316573431
4,0.9926063019480366
4,0.8524203187888245
4,0.9953574454092322
4,0.9926577151408654
4,0.8651840109339971
4,0.9740351322822758
4,0.9910691844517167
4,0.9965193150697228
4,0.996444428837701
4,0.974706994972955
4,0.8301176085426311
4,0.888601223698343
4,0.9938099272123098
4,0.9130703436995087
4,0.9972488565388044
4,0.9965180840569242
4,0.8410963423360888
4,0.9914026766837635
4,0.9790408549577656
4,0.9719727259890688
4,0.9887078550489281
4,0.9953574454092322
4,0.9953574454092322
4,0.9643303489597753
4,0.865604008798526
4,0.9975947396452344
4,0.9955361929650414
4,0.9841881357157292
4,0.9953144587926511
4,0.9984524818030776
4,0.855011756533112
4,0.9984524818030776
4,0.9895910950649964
4,0.9953144587926511
4,0.9926577151408654
4,0.9868554849503636
4,0.9934660342796602
4,0.9844938896019763
4,0.8578154650579524
4,0.7735512836282069
4,0.9550251174170594
4,0.9802044743003357
4,0.9935432058148796
4,0.9941538201449592
4,0.9984524818030776
4,0.9957013383418818
4,0.9808725122711383
4,0.8677595983835985
4,0.9346558744366145
4,0.9798822634400065
4,0.9953574454092322
4,0.9107939254867661
4,0.854432655274445
4,0.9841881357157292
4,0.9722211910615426
4,0.8961277110858425
4,0.9921511026508126
4,0.9960516722777687
4,0.9767872270461613
4,0.9489355324690534
4,0.9798822634400065
4,0.9963902641206613
4,0.9837978906959526
4,0.9953144587926511
4,0.9624516674102699
4,0.9820459142092227
4,0.9933532339831413
4,0.9686236751466638
4,0.9895910950649964
4,0.9086898383160263
4,0.9175988049633585
4,0.9854328986918919
4,0.9957013383418818
4,0.941302306549938
4,0.9910587837511141
4,0.889962141648668
4,0.9958302981916254
4,0.9975981102159509
4,0.9764433341135118
4,0.9166257315043221
4,0.9866332058474774
4,0.932581640109508
4,0.9837978906959526
4,0.9738183305115148
4,0.999144548154133
4,0.9159588689558638
4,1.0
4,0.9705971542584708
4,0.9863220151034369
4,0.9632034562065074
4,0.9678283937433046
4,0.931088158847256
4,0.9146951391562085
4,0.9849453064960505
4,0.8951169746202585
4,0.9953574454092322
4,0.9939818736786344
4,0.9965180840569242
4,0.9832826088533998
4,0.8961277110858425
4,0.9192084598692634
4,0.9878704326320535
4,0.9690496360615484
4,0.9957013383418818
4,0.8773852653600218
4,0.9960580294808811
4,0.9119814629409483
4,0.9984524818030776
4,0.9941538201449592
4,0.9689671412416149
4,0.9926063019480366
4,0.8549176037205666
4,0.8532138543530349
4,0.9854328986918919
4,0.9953574454092322
4,0.9771311199788106
4,0.9802044743003357
4,0.9101971872647951
4,0.9059988977585008
4,0.9926063019480366
4,0.9951854989429076
4,0.9953144587926511
4,0.9340629241168723
4,0.9655324802921041
4,0.9960516722777687
4,0.9852894389826391
4,0.9953574454092322
4,0.854247608971568
4,0.9101398112339035
4,0.9951895607274324
4,0.9797103169736817
4,0.9852894389826391
4,0.7438600564775811
4,0.9854328986918919
4,0.9337432366468148
4,0.7947073205928267
4,0.9726476009494052
4,0.9969049636061549
4,0.9957013383418818
4,0.9552939187555698
4,0.9913036293849213
4,0.9953574454092322
4,0.9933532339831413
4,0.9957241793071813
4,0.9969049636061549
4,0.9351843200332614
4,0.9926063019480366
4,0.9788503189974942
4,0.9953574454092322
4,0.8893449757961082
4,0.9159588689558638
4,0.8991138282123946
4,0.9941538201449592
4,0.9815942050483928
4,0.9914555838085367
4,0.9626876168075332
4,0.9837408427929906
4,0.9953574454092322
4,0.9960461282564975
4,0.9833995499202645
4,0.9953574454092322
4,0.999144548154133
4,0.9953574454092322
4,0.876764177508256
4,0.9926063019480366
4,0.9865031480130367
4,0.8294682528938822
4,0.9400534254537847
4,0.9706621601705059
4,0.9233578936633915
4,0.8524203187888245
4,0.9840339263491715
4,0.9250258820788229
4,0.9931221413470107
4,0.9315859859346733
4,0.9937669405957286
4,0.941302306549938
4,0.9967330171398301
4,0.8961277110858425
4,0.9953144587926511
4,0.9337432366468148
4,0.9384477211873019
4,0.9946696595439334
4,0.8961277110858425
4,0.9948416527319245
4,0.9246069058663947
4,0.9425065847497999
4,0.9953574454092322
4,0.9941538201449592
4,0.9938169132113253
4,0.9802044743003357
4,0.9192084598692634
4,0.9348053306284781
4,0.9984524818030776
4,0.9984524818030776
4,0.9960580294808811
4,0.9960461282564975
4,0.9833995499202645
4,0.9953144587926511
4,0.8914064042768456
4,0.9107939254867661
4,0.9328999950183946
4,0.9877314024414596
4,0.9697425234077979
4,0.9953574454092322
4,0.9802044743003357
4,0.9965180840569242
4,0.9941538201449592
4,0.9970826309032235
4,0.978988459895786
4,0.9933532339831413
4,0.9755836017818882
4,0.8955409599432824
4,0.8363902457993729
4,0.9726476009494052
4,0.9802044743003357
4,0.8505508892966963
4,0.9738416267844732
4,0.9328999950183946
4,0.9854328986918919
4,0.9953144587926511
4,0.8813482032175268
4,0.9953574454092322
4,0.9841881357157292
4,0.9694593445995641
4,0.9679281563043879
4,0.9953574454092322
4,0.8954641295021644
4,0.9815942050483928
4,0.9960461282564975
4,0.7709350263748189
4,0.8639635058650778
4,0.9392751209642443
4,0.9797799347825664
4,0.9941538201449592
4,0.8746369897999883
4,0.9968619769895737
4,0.9832826088533998
4,0.8936876133732455
4,0.9705971542584708
4,0.8961277110858425
4,0.9980656022538469
4,0.9175988049633585
4,0.9644070814707806
4,0.9346558744366145
4,0.8548161177410525
4,0.9953574454092322
4,0.9399176515372492
4,0.9864939026856993
4,0.9712683460367086
4,0.7401040847657592
4,0.9260235744977787
4,0.9798822634400065
4,0.8550339176458004
4,0.9504989795606175
4,0.874260707015133
4,0.8883373461919684
4,0.9340629241168723
4,0.932249755384563
4,0.9941538201449592
4,0.9960461282564975
4,0.9832826088533998
4,0.9851275850337692
4,0.9938099272123098
4,0.8961277110858425
4,0.9938099272123098
4,0.9783347452430838
4,0.9941538201449592
4,0.9926577151408654
4,0.9941538201449592
4,0.9957013383418818
4,0.999144548154133
4,0.9984524818030776
4,0.8787787495767824
4,0.9192084598692634
4,0.8850877552785688
4,0.9953574454092322
4,0.9786786381757333
4,0.8590910279713732
4,0.9705971542584708
4,0.9670780777193839
4,0.9958302981916254
4,0.9955361929650414
4,0.995529391875557
4,0.9399176515372492
4,0.9984524818030776
4,0.9948988314104212
4,0.8358824318744809
4,0.9464353039383938
4,0.9948416527319245
4,0.9844938896019763
4,0.9948416527319245
4,0.9328999950183946
4,0.9159588689558638
4,0.9776469593777849
4,0.9940315795206697
4,0.9620892326902195
4,0.9666693514523086
4,0.8793918153317589
4,0.9960516722777687
4,0.9405886602092789
4,0.9972488565388044
4,0.9659545996677031
4,0.9175988049633585
4,0.9906171691765049
4,0.9107939254867661
4,0.9783347452430838
4,0.8677907726259457
4,0.9355581186720578
4,0.8954641295021644
4,0.9948488872147383
4,0.9960516722777687
4,0.8524203187888245
4,0.8346780272501563
4,0.8369115326048215
4,0.9969049636061549
4,0.9175836644125636
4,0.8677595983835985
4,0.9953574454092322
4,0.9984524818030776
4,0.9941538201449592
4,0.9938099272123098
4,0.9969049636061549
4,0.9340629241168723
4,0.9399789261960388
4,0.8589104951428509
4,0.8521170426053633
4,0.9953144587926511
4,0.8838240254789135
4,0.8849203901241969
4,0.942057029142795
4,0.9384477211873019
4,0.933159708367319
4,0.888601223698343
4,0.9866332058474774
4,0.9340629241168723
4,0.8961277110858425
4,0.9701225853121225
4,0.889962141648668
4,0.8749490568065199
4,0.9880424988753479
4,0.9938099272123098
4,0.9159588689558638
4,0.8710775063019897
4,0.978988459895786
4,0.9659545996677031
4,0.9967330171398301
4,0.9841881357157292
4,0.9953574454092322
4,0.9726476009494052
4,0.8515780614793441
4,0.9926063019480366
4,0.9738416267844732
4,0.9726476009494052
4,0.8949664433144057
4,0.9145788332128807
4,0.9914026766837635
4,0.8369115326048215
4,0.9130703436995087
4,0.9953574454092322
4,0.9159588689558638
4,0.9153831147334254
4,0.9933532339831413
4,0.9974262837783751
4,0.8949664433144057
4,0.9145788332128807
4,0.992950194880686
4,0.9693935289941978
4,0.9948988314104212
4,0.978988459895786
4,0.9632034562065074
4,0.9969049636061549
4,0.9953574454092322
4,0.9948488872147383
4,0.9921511026508126
4,0.889962141648668
4,0.9943334079020109
4,0.9189448458366628
4,0.9679281563043879
4,0.9953574454092322
4,0.8536399982554134
4,0.9325677295616868
4,0.9936967000780924
4,0.9159588689558638
4,0.9960516722777687
4,0.8949664433144057
4,0.9926063019480366
4,0.9965180840569242
4,0.9949705658600015
4,0.9965180840569242
4,0.9445137150829034
4,0.9974226717131525
4,0.9984524818030776
4,0.8707416171570984
4,0.9370533132272434
4,0.8294682528938822
4,0.9936967000780924
4,0.9214448817577178
4,0.9960461282564975
4,0.9712916515289698
4,0.8883373461919684
4,0.9953574454092322
4,0.9632034562065074
4,0.9967330171398301
4,0.9969049636061549
4,0.9705971542584708
4,0.9960461282564975
4,0.854432655274445
4,0.9697425234077979
4,0.9876553498279358
4,0.9864939026856993
4,0.935391985943704
4,0.9802044743003357
4,0.8962936064817622
4,0.9957013383418818
4,0.9931221413470107
4,0.9967330171398301
4,0.9159588689558638
4,0.9560871626809495
4,0.9953574454092322
4,0.9886337177734533
4,0.9940580509711918
4,0.9726476009494052
4,0.889962141648668
4,0.8795477586398308
4,0.8520718389412278
4,0.9941538201449592
4,0.9984524818030776
4,0.9871909295026705
4,0.9938099272123098
5,0.99058391460537
5,0.9670974756179227
5,0.8516468245969362
5,0.9945052343395867
5,0.9721446724553935
5,0.9734236138236051
5,0.9754844103933116
5,0.9675021178646257
5,0.9319031986482709
5,0.9926063019480366
5,0.7936631624835767
5,0.933159708367319
5,0.9975981102159509
5,0.9956025864401287
5,0.9644070814707806
5,0.897792872842049
5,0.997603626908161
5,0.9300842075542979
5,0.9911121177135856
5,0.9849453064960505
5,0.9710866281999256
5,0.9910587837511141
5,0.9926063019480366
5,0.9091882212202833
5,0.9062054623277394
5,0.996444428837701
5,0.9914026766837635
5,0.725494169931522
5,0.8964595018776816
5,0.9926063019480366
5,0.9863218364424049
5,0.9939818736786344
5,0.8908648057912791
5,0.8489847359880294
5,0.9644440486888858
5,0.8243704229582086
5,0.9726476009494052
5,0.908544934064567
5,0.9601247509008487
5,0.9396966022834552
5,0.9596935566779358
5,0.923936323585488
5,0.9712916515289698
5,0.8915869371053677
5,0.9336891254780759
5,0.9049859507078709
5,0.8931415939592906
5,0.9933024492765561
5,0.9969049636061549
5,0.9980656022538469
5,0.9717564129602699
5,0.9938099272123098
5,0.9599941245493393
5,0.9712916515289698
5,0.8623230029316297
5,0.9658759463870552
5,0.8417834478382319
5,0.8512985957622474
5,0.9926063019480366
5,0.9934651092752695
5,0.9325677295616868
5,0.9951854989429076
5,0.9175836644125636
5,0.9972115007314054
5,0.9549500258229203
5,0.9397393700701203
5,0.9969049636061549
5,0.8558414370579736
5,0.9690496360615484
5,0.8769936694177111
5,0.9838324891511113
5,0.853344440166043
5,0.9436444273492857
5,0.9933024492765561
5,0.9919185160827377
5,0.8746369897999883
5,0.9931221413470107
5,0.9949705658600015
5,0.993637980745985
5,0.9938099272123098
5,0.9955361929650414
5,0.9333110961158332
5,0.9690496360615484
5,0.9957013383418818
5,0.8964595018776816
5,0.9938099272123098
5,0.9936031455423138
5,0.9698725382836639
5,0.908644616678718
5,0.8330721544177235
5,0.9325677295616868
5,0.8863514850782243
5,0.7468237986439972
5,0.8897816088201459
5,0.9931299810214232
5,0.9379039791923278
5,0.9982805353367528
5,0.9969049636061549
5,0.9414281459598163
5,0.8821992300222138
5,0.7178887069676221
5,0.9792160532324268
5,0.9376715141069911
5,0.9929489054790239
5,0.9897792548221357
5,0.9969049636061549
5,0.8571217400305352
5,0.9933024492765561
5,0.9546250150318643
5,0.8513748792460343
5,0.9738416267844732
5,0.9138572329485879
5,0.9923245746111813
5,0.9382693096021373
5,0.9198592183469771
5,0.9870085021848726
5,0.8107362553622451
5,0.8406866884434235
5,0.8251444022894328
5,0.874290214597201
5,0.9938099272123098
5,0.9926063019480366
5,0.9960516722777687
5,0.9645700033846946
5,0.9899185730336305
5,0.9306546792044644
5,0.9969049636061549
5,0.9958302981916254
5,0.9908968791504951
5,0.9732808998537593
5,0.992950194880686
5,0.9926492885646178
5,0.9798822634400065
5,0.9075825169538005
5,0.9710866281999256
5,0.9948988314104212
5,0.9616559380095849
5,0.9924433170886772
5,0.9924003604792832
5,0.9944975168677608
5,0.9166257315043221
5,0.9752397088492386
5,0.9870333082326727
5,0.9922624090153871
5,0.9679107484099155
5,0.9409008804833173
5,0.8197411733745318
5,0.9684015653785024
5,0.9338967913885183
5,0.9415221847414086
5,0.9970785358489888
5,0.9850327963066967
5,0.9117501877432885
5,0.9924433170886772
5,0.9864939026856993
5,0.8669587625158532
5,0.9620983218854352
5,0.9392751209642443
5,0.9461110642082546
5,0.9325677295616868
5,0.9931815009356658
5,0.9752397088492386
5,0.9804126904862189
5,0.9130302761616494
5,0.9602270947970165
5,0.9767442404295802
5,0.985255075409583
5,0.9926063019480366
5,0.9115879230142006
5,0.9969049636061549
5,0.9939818736786344
5,0.9644070814707806
5,0.9984524818030776
5,0.9897792548221357
5,0.9127092780424644
5,0.967188985796585
5,0.9919185160827377
5,0.9902191058667128
5,0.974379976517615
5,0.9921511026508126
5,0.8520718389412278
5,0.9944975168677608
5,0.9938099272123098
5,0.8946346525225666
5,0.9778972597103428
5,0.9982805353367528
5,0.8336445453532877
5,0.9875057237165992
5,0.967197647079313
5,0.9955361929650414
5,0.8934733847511297
5,0.8730272013142641
5,0.9793079763536924
5,0.8859904194211798
5,0.9906055052235327
5,0.9938099272123098
5,0.815108118689804
5,0.9340629241168723
5,0.9975947396452344
5,0.9927869699638288
5,0.9786410272087718
5,0.9769591735124861
5,0.8521691678489691
5,0.9943334079020109
5,0.9880424988753479
5,0.887073616392313
5,0.8638938688980967
5,0.9175836644125636
5,0.8900292746965318
5,0.9938179285892835
5,0.9910587837511141
5,0.9949705658600015
5,0.8287110691617422
5,0.7574600374746289
5,0.9969049636061549
5,0.9944975168677608
5,0.9075825169538005
5,0.9368420169208193
5,0.9833737608652028
5,0.8517690085367705
5,0.8989040389478687
5,0.9315086807156645
5,0.8787103425571814
5,0.9924828843683845
5,0.9658759463870552
5,0.7688344850726323
5,0.9912405320256467
5,0.9938864359190878
5,0.9643640948541994
