gen,replicates,param_types,Fitness,Deviation,Square,Hamming,R,LCS,KT
31,p_run23,p3,1436.0,0.7606837606837608,0.6379213030156426,0.9811320754716981,0.9615384615384616,0.8269230769230769,0.5921625544267054
31,p_run23,p3,644.0,0.5925925925925927,0.40485405579745204,1.0,1.0,0.75,0.432510885341074
31,p_run23,p3,885.0,0.6438746438746439,0.44093694565392677,0.9811320754716981,1.0,0.8076923076923077,0.45863570391872277
31,p_run23,p3,666.0,0.5968660968660969,0.40670859538784065,1.0,1.0,0.7692307692307693,0.4361393323657475
31,p_run23,p3,656.0,0.5925925925925927,0.4138848572810837,1.0,1.0,0.7307692307692307,0.4375907111756168
31,p_run23,p3,645.0,0.5897435897435898,0.38876794065473314,1.0,1.0,0.75,0.41944847605224966
31,p_run23,p3,644.0,0.5925925925925927,0.4027576197387518,1.0,1.0,0.75,0.4310595065312046
31,p_run23,p3,644.0,0.5954415954415955,0.40646669891952913,1.0,1.0,0.75,0.4332365747460087
31,p_run23,p3,644.0,0.594017094017094,0.40263667150459603,1.0,1.0,0.75,0.4310595065312046
31,p_run23,p3,644.0,0.5797720797720798,0.3907031124012256,1.0,1.0,0.75,0.42017416545718433
32,p_run23,p3,1847.0,0.6282051282051282,0.42755200774068697,1.0,1.0,0.8076923076923077,0.4506531204644412
32,p_run23,p3,634.0,0.5925925925925927,0.40400741815836155,1.0,1.0,0.7115384615384616,0.43033381712626995
32,p_run23,p3,668.0,0.5925925925925927,0.40533784873407513,1.0,1.0,0.75,0.4339622641509434
32,p_run23,p3,644.0,0.5925925925925927,0.4063054346073214,1.0,1.0,0.75,0.4332365747460087
32,p_run23,p3,644.0,0.5954415954415955,0.4075149169488792,1.0,1.0,0.75,0.4332365747460087
32,p_run23,p3,644.0,0.5925925925925927,0.40485405579745204,1.0,1.0,0.75,0.432510885341074
32,p_run23,p3,644.0,0.5925925925925927,0.4043702628608289,1.0,1.0,0.75,0.43178519593613934
32,p_run23,p3,644.0,0.5925925925925927,0.4011046605386228,1.0,0.9807692307692307,0.75,0.4346879535558781
32,p_run23,p3,644.0,0.6396011396011396,0.4633930011288502,1.0,1.0,0.7884615384615384,0.47387518142235124
32,p_run23,p3,644.0,0.5954415954415955,0.4063457506853733,1.0,1.0,0.7307692307692307,0.432510885341074
33,p_run23,p3,1906.0,0.5954415954415955,0.37304467021448157,0.9811320754716981,1.0,0.8076923076923077,0.41291727140783746
33,p_run23,p3,634.0,0.5925925925925927,0.40400741815836155,1.0,1.0,0.7115384615384616,0.43033381712626995
33,p_run23,p3,1473.0,0.6182336182336182,0.42795516852120624,1.0,1.0,0.75,0.44992743105950656
33,p_run23,p3,986.0,0.6082621082621082,0.429769392033543,1.0,0.9807692307692307,0.7692307692307693,0.45863570391872277
33,p_run23,p3,890.0,0.6011396011396012,0.4138848572810837,1.0,1.0,0.75,0.4390420899854862
33,p_run23,p3,662.0,0.5997150997150997,0.40844218674407357,1.0,1.0,0.75,0.4412191582002903
33,p_run23,p3,644.0,0.5925925925925927,0.40062086760199966,1.0,0.9807692307692307,0.75,0.4339622641509434
33,p_run23,p3,644.0,0.6396011396011396,0.4632720528946944,1.0,1.0,0.7692307692307693,0.4731494920174166
33,p_run23,p3,634.0,0.594017094017094,0.40432994678277695,1.0,1.0,0.7115384615384616,0.4310595065312046
33,p_run23,p3,634.0,0.5797720797720798,0.39384776648927594,1.0,1.0,0.7115384615384616,0.42525399129172714
34,p_run23,p3,1623.0,0.7307692307692308,0.5595065312046444,1.0,1.0,0.8269230769230769,0.5406386066763426
34,p_run23,p3,634.0,0.5925925925925927,0.40400741815836155,1.0,1.0,0.7115384615384616,0.43033381712626995
34,p_run23,p3,947.0,0.594017094017094,0.40884534752459284,1.0,1.0,0.7307692307692307,0.4346879535558781
34,p_run23,p3,644.0,0.6396011396011396,0.46472343170456376,1.0,1.0,0.7692307692307693,0.47387518142235124
34,p_run23,p3,644.0,0.594017094017094,0.4010643444605709,1.0,0.9807692307692307,0.75,0.4346879535558781
34,p_run23,p3,634.0,0.594017094017094,0.40461215932914046,1.0,1.0,0.7115384615384616,0.43178519593613934
34,p_run23,p3,634.0,0.5740740740740741,0.39562167392356073,1.0,1.0,0.6923076923076923,0.4223512336719884
34,p_run23,p3,634.0,0.5925925925925927,0.4060232220609579,1.0,1.0,0.7115384615384616,0.432510885341074
34,p_run23,p3,634.0,0.5797720797720798,0.3933639735526528,1.0,1.0,0.7115384615384616,0.42452830188679247
34,p_run23,p3,634.0,0.6068376068376069,0.43424447669730687,1.0,1.0,0.7115384615384616,0.4528301886792453
35,p_run23,p3,1870.0,0.6595441595441596,0.4794791162715691,0.9811320754716981,0.9615384615384616,0.7884615384615384,0.48911465892597966
35,p_run23,p3,634.0,0.5925925925925927,0.40400741815836155,1.0,1.0,0.7115384615384616,0.43033381712626995
35,p_run23,p3,974.0,0.6054131054131054,0.4159812933397839,1.0,1.0,0.7115384615384616,0.43831640058055155
35,p_run23,p3,921.0,0.5911680911680912,0.38139009837123045,0.9811320754716981,1.0,0.7692307692307693,0.420899854862119
35,p_run23,p3,872.0,0.5854700854700855,0.4033220448314788,0.9811320754716981,1.0,0.75,0.4361393323657475
35,p_run23,p3,861.0,0.5698005698005698,0.39283986453797776,1.0,1.0,0.7115384615384616,0.420899854862119
35,p_run23,p3,826.0,0.5598290598290598,0.36606998871149815,0.9622641509433962,1.0,0.7884615384615384,0.40493468795355586
35,p_run23,p3,634.0,0.5797720797720798,0.39251733591356236,1.0,1.0,0.7115384615384616,0.42380261248185774
35,p_run23,p3,634.0,0.5925925925925927,0.40965166908563133,1.0,1.0,0.7115384615384616,0.43686502177068215
35,p_run23,p3,634.0,0.5854700854700855,0.39997581035316887,1.0,1.0,0.7115384615384616,0.42525399129172714
36,p_run23,p3,1962.0,0.7606837606837608,0.5820835349137236,0.9811320754716981,0.9615384615384616,0.7884615384615384,0.5551523947750363
36,p_run23,p3,634.0,0.5925925925925927,0.40400741815836155,1.0,1.0,0.7115384615384616,0.43033381712626995
36,p_run23,p3,1483.0,0.613960113960114,0.42094017094017094,1.0,1.0,0.7307692307692307,0.4426705370101596
36,p_run23,p3,966.0,0.5484330484330484,0.35401548137397193,0.9433962264150944,1.0,0.7692307692307693,0.4005805515239477
36,p_run23,p3,919.0,0.584045584045584,0.3978390582164167,1.0,1.0,0.7307692307692307,0.4281567489114659
36,p_run23,p3,656.0,0.5783475783475783,0.3922754394452508,1.0,1.0,0.7307692307692307,0.42380261248185774
36,p_run23,p3,634.0,0.5811965811965812,0.3917513304305757,1.0,1.0,0.7115384615384616,0.42380261248185774
36,p_run23,p3,634.0,0.594017094017094,0.4103370424125141,1.0,1.0,0.7115384615384616,0.43686502177068215
36,p_run23,p3,634.0,0.6068376068376069,0.41771488469601675,1.0,0.9807692307692307,0.7307692307692307,0.43831640058055155
36,p_run23,p3,634.0,0.5854700854700855,0.40025802289953233,1.0,1.0,0.7115384615384616,0.42525399129172714
37,p_run23,p3,1649.0,0.6282051282051282,0.46496532817287534,1.0,0.9807692307692307,0.75,0.47387518142235124
37,p_run23,p3,634.0,0.5925925925925927,0.40400741815836155,1.0,1.0,0.7115384615384616,0.43033381712626995
37,p_run23,p3,1622.0,0.6182336182336182,0.4308982422189969,1.0,1.0,0.7307692307692307,0.44702467343976776
37,p_run23,p3,1567.0,0.6452991452991453,0.47609256571520725,0.9811320754716981,1.0,0.75,0.4782293178519594
37,p_run23,p3,634.0,0.6054131054131054,0.4190453152717304,1.0,0.9807692307692307,0.7307692307692307,0.4390420899854862
37,p_run23,p3,634.0,0.5954415954415955,0.40562006128043865,1.0,1.0,0.7115384615384616,0.4310595065312046
37,p_run23,p3,634.0,0.6310541310541311,0.4562167392356072,1.0,1.0,0.7115384615384616,0.46589259796806964
37,p_run23,p3,634.0,0.5925925925925927,0.40384615384615385,1.0,1.0,0.7115384615384616,0.4296081277213353
37,p_run23,p3,634.0,0.6524216524216525,0.4910901467505241,1.0,1.0,0.7307692307692307,0.49056603773584906
37,p_run23,p3,634.0,0.586894586894587,0.4005805515239478,1.0,1.0,0.7115384615384616,0.4259796806966618
38,p_run23,p3,1775.0,0.6438746438746439,0.4725850669246896,1.0,0.9807692307692307,0.7884615384615384,0.47895500725689405
38,p_run23,p3,634.0,0.5925925925925927,0.40400741815836155,1.0,1.0,0.7115384615384616,0.43033381712626995
38,p_run23,p3,1379.0,0.6353276353276354,0.4544831478793743,1.0,0.9807692307692307,0.7307692307692307,0.46153846153846156
38,p_run23,p3,1014.0,0.6595441595441596,0.4971778745363651,1.0,1.0,0.7307692307692307,0.49129172714078373
38,p_run23,p3,697.0,0.584045584045584,0.3977181099822609,1.0,1.0,0.7307692307692307,0.4296081277213353
38,p_run23,p3,634.0,0.6168091168091169,0.4362199645218513,1.0,1.0,0.7307692307692307,0.4528301886792453
38,p_run23,p3,634.0,0.5925925925925927,0.4030398322851153,1.0,1.0,0.7115384615384616,0.4281567489114659
38,p_run23,p3,634.0,0.6054131054131054,0.4199725850669247,1.0,1.0,0.7115384615384616,0.4397677793904209
38,p_run23,p3,634.0,0.5925925925925927,0.40408805031446543,1.0,1.0,0.7115384615384616,0.4310595065312046
38,p_run23,p3,634.0,0.6381766381766382,0.46903725205612,1.0,1.0,0.7307692307692307,0.4746008708272859
39,p_run23,p3,1593.0,0.594017094017094,0.46024834704079987,0.9622641509433962,0.9615384615384616,0.7884615384615384,0.4702467343976778
39,p_run23,p3,634.0,0.5925925925925927,0.40400741815836155,1.0,1.0,0.7115384615384616,0.43033381712626995
39,p_run23,p3,1154.0,0.6125356125356126,0.43238993710691825,1.0,1.0,0.7115384615384616,0.44847605224963716
39,p_run23,p3,930.0,0.5968660968660969,0.39360587002096437,0.9811320754716981,1.0,0.7692307692307693,0.4259796806966618
39,p_run23,p3,850.0,0.6082621082621082,0.4544428318013224,0.9811320754716981,1.0,0.6923076923076923,0.4564586357039187
39,p_run23,p3,814.0,0.6495726495726496,0.47730204805676507,1.0,1.0,0.7692307692307693,0.47677793904209
39,p_run23,p3,634.0,0.5925925925925927,0.4025560393484922,1.0,1.0,0.7115384615384616,0.4274310595065312
39,p_run23,p3,634.0,0.5925925925925927,0.4031204644412192,1.0,1.0,0.7115384615384616,0.4288824383164006
39,p_run23,p3,634.0,0.5925925925925927,0.4146508627640703,1.0,1.0,0.7115384615384616,0.4339622641509434
39,p_run23,p3,634.0,0.594017094017094,0.405418480890179,1.0,1.0,0.7115384615384616,0.4310595065312046
4,p_run23,p3,1607.0,0.6011396011396012,0.43863892920496694,1.0,1.0,0.7307692307692307,0.45428156748911463
4,p_run23,p3,1162.0,0.5726495726495727,0.3731253023705854,1.0,0.9807692307692307,0.7307692307692307,0.40638606676342526
4,p_run23,p3,1532.0,0.6253561253561254,0.45033059184002583,1.0,1.0,0.7884615384615384,0.46589259796806964
4,p_run23,p3,1516.0,0.603988603988604,0.434204160619255,0.9811320754716981,0.9807692307692307,0.7884615384615384,0.45573294629898403
4,p_run23,p3,1504.0,0.5897435897435898,0.4010643444605709,1.0,0.9615384615384616,0.7307692307692307,0.4288824383164006
4,p_run23,p3,1502.0,0.5897435897435898,0.38586518303499434,1.0,0.9807692307692307,0.7307692307692307,0.4172714078374456
4,p_run23,p3,1495.0,0.5712250712250713,0.366715045960329,1.0,0.9615384615384616,0.7307692307692307,0.40638606676342526
4,p_run23,p3,1495.0,0.5954415954415955,0.39876632801161105,1.0,0.9807692307692307,0.75,0.42670537010159654
4,p_run23,p3,1495.0,0.5726495726495727,0.36683599419448476,1.0,0.9807692307692307,0.7307692307692307,0.4042089985486212
4,p_run23,p3,1495.0,0.5826210826210827,0.3768343815513627,1.0,0.9807692307692307,0.7115384615384616,0.4107402031930334
40,p_run23,p3,1629.0,0.5968660968660969,0.4235607160135462,0.9622641509433962,0.9807692307692307,0.8076923076923077,0.4521044992743106
40,p_run23,p3,634.0,0.5925925925925927,0.40400741815836155,1.0,1.0,0.7115384615384616,0.43033381712626995
40,p_run23,p3,979.0,0.6424501424501425,0.4317448798580874,1.0,0.9807692307692307,0.7692307692307693,0.45428156748911463
40,p_run23,p3,682.0,0.5797720797720798,0.40900661183680054,0.9811320754716981,1.0,0.7115384615384616,0.43033381712626995
40,p_run23,p3,646.0,0.5925925925925927,0.4130382196419932,1.0,1.0,0.7115384615384616,0.43541364296081275
40,p_run23,p3,634.0,0.5925925925925927,0.40392678600225773,1.0,1.0,0.7115384615384616,0.4296081277213353
40,p_run23,p3,634.0,0.5925925925925927,0.40408805031446543,1.0,1.0,0.7115384615384616,0.4310595065312046
40,p_run23,p3,634.0,0.5925925925925927,0.40416868247056925,1.0,1.0,0.7115384615384616,0.4296081277213353
40,p_run23,p3,634.0,0.5982905982905983,0.40711175616835993,1.0,1.0,0.7307692307692307,0.4339622641509434
40,p_run23,p3,634.0,0.594017094017094,0.404894371875504,1.0,1.0,0.7307692307692307,0.4310595065312046
41,p_run23,p3,1598.0,0.6196581196581197,0.44980648282535074,0.9622641509433962,0.9807692307692307,0.7884615384615384,0.465166908563135
41,p_run23,p3,634.0,0.5925925925925927,0.40400741815836155,1.0,1.0,0.7115384615384616,0.43033381712626995
41,p_run23,p3,732.0,0.5997150997150997,0.4221899693597807,1.0,1.0,0.7307692307692307,0.4426705370101596
41,p_run23,p3,634.0,0.5897435897435898,0.3983631672310918,0.9811320754716981,1.0,0.75,0.43033381712626995
41,p_run23,p3,634.0,0.5712250712250713,0.38223673601032093,1.0,1.0,0.7115384615384616,0.41799709724238027
41,p_run23,p3,634.0,0.5925925925925927,0.40368488953394616,1.0,1.0,0.7115384615384616,0.4296081277213353
41,p_run23,p3,634.0,0.5826210826210827,0.3992904370262861,1.0,1.0,0.7115384615384616,0.42525399129172714
41,p_run23,p3,634.0,0.5925925925925927,0.4038058377681019,1.0,1.0,0.7115384615384616,0.4288824383164006
41,p_run23,p3,634.0,0.594017094017094,0.4074746008708273,1.0,1.0,0.7307692307692307,0.432510885341074
41,p_run23,p3,634.0,0.5982905982905983,0.407635865183035,1.0,1.0,0.7307692307692307,0.43541364296081275
42,p_run23,p3,1613.0,0.6410256410256411,0.47040799870988553,1.0,1.0,0.7692307692307693,0.47750362844702465
42,p_run23,p3,627.0,0.6025641025641026,0.418118045476536,1.0,0.9807692307692307,0.7115384615384616,0.43831640058055155
42,p_run23,p3,919.0,0.6153846153846154,0.4070311240122561,0.9811320754716981,0.9807692307692307,0.7692307692307693,0.4346879535558781
42,p_run23,p3,639.0,0.5954415954415955,0.40900661183680054,1.0,1.0,0.7115384615384616,0.432510885341074
42,p_run23,p3,634.0,0.5925925925925927,0.4052169004999194,1.0,1.0,0.7115384615384616,0.4310595065312046
42,p_run23,p3,634.0,0.5883190883190883,0.399895178197065,1.0,1.0,0.7115384615384616,0.4281567489114659
42,p_run23,p3,634.0,0.5925925925925927,0.40400741815836155,1.0,1.0,0.7115384615384616,0.43033381712626995
42,p_run23,p3,634.0,0.5925925925925927,0.4050556361877117,1.0,1.0,0.7115384615384616,0.4296081277213353
42,p_run23,p3,634.0,0.5997150997150997,0.4094097726173198,1.0,1.0,0.7307692307692307,0.4361393323657475
42,p_run23,p3,634.0,0.5925925925925927,0.40666827930978877,1.0,1.0,0.7307692307692307,0.4310595065312046
43,p_run23,p3,1888.0,0.6324786324786326,0.4543621996452185,0.9811320754716981,1.0,0.7884615384615384,0.4760522496371553
43,p_run23,p3,627.0,0.6025641025641026,0.418118045476536,1.0,0.9807692307692307,0.7115384615384616,0.43831640058055155
43,p_run23,p3,972.0,0.6296296296296297,0.43787292372198033,1.0,1.0,0.7884615384615384,0.4637155297532656
43,p_run23,p3,662.0,0.6011396011396012,0.4171907756813417,1.0,0.9807692307692307,0.7115384615384616,0.4375907111756168
43,p_run23,p3,635.0,0.6153846153846154,0.4406547331075633,1.0,0.9807692307692307,0.7307692307692307,0.45355587808417996
43,p_run23,p3,634.0,0.5925925925925927,0.4050959522657636,1.0,1.0,0.7115384615384616,0.4296081277213353
43,p_run23,p3,627.0,0.5997150997150997,0.41763425253991293,1.0,0.9807692307692307,0.7115384615384616,0.4375907111756168
43,p_run23,p3,627.0,0.603988603988604,0.4198919529108208,1.0,0.9807692307692307,0.7115384615384616,0.4390420899854862
43,p_run23,p3,627.0,0.6225071225071226,0.43956619900016125,1.0,0.9807692307692307,0.7307692307692307,0.4564586357039187
43,p_run23,p3,627.0,0.6068376068376069,0.4217464925012095,1.0,0.9807692307692307,0.7115384615384616,0.4404934687953556
44,p_run23,p3,1568.0,0.6467236467236468,0.4931462667311724,0.9811320754716981,1.0,0.7307692307692307,0.4833091436865022
44,p_run23,p3,627.0,0.6025641025641026,0.418118045476536,1.0,0.9807692307692307,0.7115384615384616,0.43831640058055155
44,p_run23,p3,1485.0,0.5883190883190883,0.4248911465892598,0.9433962264150944,0.9807692307692307,0.6923076923076923,0.4448476052249637
44,p_run23,p3,1479.0,0.6680911680911681,0.5177793904208998,0.9622641509433962,0.9807692307692307,0.8076923076923077,0.5159651669085631
44,p_run23,p3,904.0,0.6182336182336182,0.44726656990807934,0.9622641509433962,0.9615384615384616,0.75,0.465166908563135
44,p_run23,p3,899.0,0.603988603988604,0.4294468634091276,1.0,1.0,0.7307692307692307,0.4513788098693759
44,p_run23,p3,710.0,0.6025641025641026,0.4144895984518626,1.0,0.9807692307692307,0.7115384615384616,0.4332365747460087
44,p_run23,p3,646.0,0.5997150997150997,0.41569908079342044,1.0,0.9807692307692307,0.7115384615384616,0.4361393323657475
44,p_run23,p3,627.0,0.6025641025641026,0.41916626350588615,1.0,0.9807692307692307,0.7115384615384616,0.4390420899854862
44,p_run23,p3,627.0,0.6025641025641026,0.41408643767134334,1.0,0.9807692307692307,0.7307692307692307,0.4361393323657475
45,p_run23,p3,1924.0,0.7022792022792023,0.5120948234155781,1.0,0.9807692307692307,0.8076923076923077,0.5065312046444121
45,p_run23,p3,627.0,0.6025641025641026,0.418118045476536,1.0,0.9807692307692307,0.7115384615384616,0.43831640058055155
45,p_run23,p3,957.0,0.6495726495726496,0.5111272375423319,1.0,0.9615384615384616,0.7307692307692307,0.49782293178519593
45,p_run23,p3,646.0,0.5982905982905983,0.41509433962264153,1.0,0.9807692307692307,0.7115384615384616,0.43541364296081275
45,p_run23,p3,627.0,0.603988603988604,0.4198919529108208,1.0,1.0,0.7115384615384616,0.4390420899854862
45,p_run23,p3,627.0,0.6025641025641026,0.4200532172230286,1.0,0.9807692307692307,0.7115384615384616,0.4390420899854862
45,p_run23,p3,627.0,0.6025641025641026,0.4195694242864054,1.0,0.9807692307692307,0.7115384615384616,0.4404934687953556
45,p_run23,p3,627.0,0.6225071225071226,0.4414207385905499,1.0,0.9807692307692307,0.7307692307692307,0.4521044992743106
45,p_run23,p3,627.0,0.6011396011396012,0.41771488469601675,1.0,0.9807692307692307,0.7115384615384616,0.43831640058055155
45,p_run23,p3,627.0,0.5982905982905983,0.4294468634091276,1.0,0.9423076923076923,0.7115384615384616,0.4426705370101596
46,p_run23,p3,1486.0,0.6153846153846154,0.4538380906305435,0.9622641509433962,1.0,0.7884615384615384,0.46879535558780844
46,p_run23,p3,601.0,0.6011396011396012,0.4182793097887438,1.0,0.9807692307692307,0.7115384615384616,0.4390420899854862
46,p_run23,p3,1461.0,0.6153846153846154,0.4268263183357523,1.0,0.9807692307692307,0.7307692307692307,0.4462989840348331
46,p_run23,p3,974.0,0.613960113960114,0.4287614900822448,1.0,0.9807692307692307,0.7307692307692307,0.4462989840348331
46,p_run23,p3,656.0,0.603988603988604,0.4184405741009515,1.0,0.9615384615384616,0.7115384615384616,0.4390420899854862
46,p_run23,p3,627.0,0.6239316239316239,0.4431946460248347,1.0,0.9807692307692307,0.7307692307692307,0.4528301886792453
46,p_run23,p3,627.0,0.6025641025641026,0.4202547976132882,1.0,0.9807692307692307,0.7115384615384616,0.4412191582002903
46,p_run23,p3,627.0,0.613960113960114,0.4398887276245767,1.0,1.0,0.7115384615384616,0.4521044992743106
46,p_run23,p3,627.0,0.6025641025641026,0.418118045476536,1.0,0.9807692307692307,0.7115384615384616,0.43831640058055155
46,p_run23,p3,627.0,0.5968660968660969,0.42916465086276406,1.0,0.9230769230769231,0.7115384615384616,0.44194484760522496
47,p_run23,p3,1731.0,0.6837606837606838,0.5414449282373811,0.9811320754716981,1.0,0.8076923076923077,0.5275761973875182
47,p_run23,p3,601.0,0.6011396011396012,0.4182793097887438,1.0,0.9807692307692307,0.7115384615384616,0.4390420899854862
47,p_run23,p3,944.0,0.6225071225071226,0.4432752781809386,0.9811320754716981,0.9807692307692307,0.7692307692307693,0.46226415094339623
47,p_run23,p3,700.0,0.5911680911680912,0.407635865183035,1.0,1.0,0.7307692307692307,0.432510885341074
47,p_run23,p3,627.0,0.5968660968660969,0.42985002418964685,1.0,0.9230769230769231,0.7115384615384616,0.4426705370101596
47,p_run23,p3,627.0,0.613960113960114,0.44077568134171907,1.0,1.0,0.7115384615384616,0.45355587808417996
47,p_run23,p3,627.0,0.6196581196581197,0.4363005966779552,1.0,0.9807692307692307,0.75,0.45718432510885343
47,p_run23,p3,627.0,0.6082621082621082,0.4397677793904209,1.0,0.9807692307692307,0.7307692307692307,0.45355587808417996
47,p_run23,p3,618.0,0.6296296296296297,0.4404531527173037,1.0,0.9807692307692307,0.7307692307692307,0.45573294629898403
47,p_run23,p3,601.0,0.594017094017094,0.41323980003225286,1.0,0.9807692307692307,0.7307692307692307,0.43831640058055155
48,p_run23,p3,1745.0,0.6495726495726496,0.47532656023222064,0.9811320754716981,0.9423076923076923,0.8076923076923077,0.4782293178519594
48,p_run23,p3,601.0,0.6011396011396012,0.4182793097887438,1.0,0.9807692307692307,0.7115384615384616,0.4390420899854862
48,p_run23,p3,939.0,0.6125356125356126,0.42509272697951944,1.0,0.9807692307692307,0.7884615384615384,0.45500725689404936
48,p_run23,p3,636.0,0.5997150997150997,0.4173520399935494,1.0,0.9807692307692307,0.7115384615384616,0.43831640058055155
48,p_run23,p3,630.0,0.6011396011396012,0.4187631027253669,1.0,0.9807692307692307,0.7307692307692307,0.4412191582002903
48,p_run23,p3,618.0,0.6310541310541311,0.44222706015158847,1.0,1.0,0.7307692307692307,0.4564586357039187
48,p_run23,p3,601.0,0.6153846153846154,0.42360103209159816,1.0,0.9615384615384616,0.6923076923076923,0.4426705370101596
48,p_run23,p3,601.0,0.6424501424501425,0.47794710530559587,1.0,0.9807692307692307,0.7307692307692307,0.48040638606676345
48,p_run23,p3,601.0,0.6025641025641026,0.41900499919367845,1.0,0.9807692307692307,0.7307692307692307,0.4404934687953556
48,p_run23,p3,601.0,0.594017094017094,0.41275600709562976,1.0,0.9807692307692307,0.7307692307692307,0.4375907111756168
49,p_run23,p3,1804.0,0.5783475783475783,0.3612723754233188,0.9811320754716981,1.0,0.7884615384615384,0.4020319303338171
49,p_run23,p3,601.0,0.6011396011396012,0.4182793097887438,1.0,0.9807692307692307,0.7115384615384616,0.4390420899854862
49,p_run23,p3,1133.0,0.6210826210826211,0.439727463312369,1.0,0.9807692307692307,0.7115384615384616,0.4528301886792453
49,p_run23,p3,1023.0,0.6495726495726496,0.4727866473149492,1.0,1.0,0.7307692307692307,0.4753265602322206
49,p_run23,p3,909.0,0.6153846153846154,0.4392839864537978,1.0,0.9807692307692307,0.7307692307692307,0.4521044992743106
49,p_run23,p3,872.0,0.660968660968661,0.5010079019512982,1.0,1.0,0.75,0.4941944847605225
49,p_run23,p3,624.0,0.6068376068376069,0.42182712465731337,1.0,0.9807692307692307,0.7115384615384616,0.4397677793904209
49,p_run23,p3,601.0,0.6011396011396012,0.41823899371069184,1.0,0.9807692307692307,0.7307692307692307,0.4397677793904209
49,p_run23,p3,601.0,0.6068376068376069,0.4318255120141913,1.0,0.9807692307692307,0.7115384615384616,0.44702467343976776
49,p_run23,p3,601.0,0.6495726495726496,0.4814546040961135,1.0,0.9615384615384616,0.75,0.48403483309143686
5,p_run23,p3,1847.0,0.5925925925925927,0.4306966618287373,0.9433962264150944,1.0,0.7692307692307693,0.4477503628447025
5,p_run23,p3,1162.0,0.5726495726495727,0.3731253023705854,1.0,0.9807692307692307,0.7307692307692307,0.40638606676342526
5,p_run23,p3,1586.0,0.5698005698005698,0.3595791001451379,0.9811320754716981,1.0,0.75,0.4020319303338171
5,p_run23,p3,1495.0,0.5797720797720798,0.3740122560877278,1.0,0.9807692307692307,0.7115384615384616,0.41001451378809867
5,p_run23,p3,1495.0,0.566951566951567,0.36401386873084984,0.9811320754716981,0.9807692307692307,0.75,0.4056603773584906
5,p_run23,p3,1495.0,0.576923076923077,0.37030317690695047,1.0,0.9807692307692307,0.75,0.40711175616835993
5,p_run23,p3,1162.0,0.5726495726495727,0.3778019674246089,0.9811320754716981,0.9807692307692307,0.7307692307692307,0.41146589259796806
5,p_run23,p3,1162.0,0.5712250712250713,0.37308498629253345,0.9811320754716981,0.9807692307692307,0.7307692307692307,0.40638606676342526
5,p_run23,p3,1162.0,0.586894586894587,0.38522012578616355,1.0,0.9807692307692307,0.75,0.4143686502177068
5,p_run23,p3,1162.0,0.5726495726495727,0.37215771649733914,1.0,0.9807692307692307,0.7307692307692307,0.4056603773584906
50,p_run23,p3,1634.0,0.6353276353276354,0.47064989517819705,0.9622641509433962,0.9615384615384616,0.7884615384615384,0.4811320754716981
50,p_run23,p3,601.0,0.6011396011396012,0.4182793097887438,1.0,0.9807692307692307,0.7115384615384616,0.4390420899854862
50,p_run23,p3,1452.0,0.6182336182336182,0.43569585550717627,1.0,0.9807692307692307,0.7307692307692307,0.4528301886792453
50,p_run23,p3,1029.0,0.6552706552706553,0.48770359619416226,1.0,1.0,0.7692307692307693,0.4898403483309144
50,p_run23,p3,868.0,0.6638176638176638,0.4720206418319626,1.0,0.9807692307692307,0.7692307692307693,0.4818577648766328
50,p_run23,p3,635.0,0.6068376068376069,0.4305757135945815,1.0,0.9807692307692307,0.7115384615384616,0.4462989840348331
50,p_run23,p3,607.0,0.5698005698005698,0.3810272536687631,1.0,0.9807692307692307,0.7115384615384616,0.41219158200290273
50,p_run23,p3,601.0,0.6025641025641026,0.4195694242864054,1.0,0.9807692307692307,0.7307692307692307,0.4404934687953556
50,p_run23,p3,601.0,0.6225071225071226,0.44875826479600067,1.0,0.9807692307692307,0.7307692307692307,0.45863570391872277
50,p_run23,p3,601.0,0.650997150997151,0.4832285115303983,1.0,0.9615384615384616,0.75,0.4847605224963715
51,p_run23,p3,1826.0,0.6495726495726496,0.46794871794871795,1.0,1.0,0.7884615384615384,0.47895500725689405
51,p_run23,p3,601.0,0.6011396011396012,0.4182793097887438,1.0,0.9807692307692307,0.7115384615384616,0.4390420899854862
51,p_run23,p3,1300.0,0.6339031339031339,0.5025802289953234,0.9811320754716981,0.9423076923076923,0.6923076923076923,0.48911465892597966
51,p_run23,p3,951.0,0.6552706552706553,0.4984679890340268,1.0,0.9807692307692307,0.8076923076923077,0.5050798258345428
51,p_run23,p3,797.0,0.6054131054131054,0.4235203999354943,1.0,0.9807692307692307,0.7307692307692307,0.444121915820029
51,p_run23,p3,601.0,0.6481481481481481,0.48193839703273667,0.9811320754716981,0.9615384615384616,0.75,0.4825834542815675
51,p_run23,p3,601.0,0.688034188034188,0.5641428801806161,1.0,0.9807692307692307,0.7307692307692307,0.5275761973875182
51,p_run23,p3,601.0,0.5982905982905983,0.41630382196419935,0.9811320754716981,0.9807692307692307,0.7115384615384616,0.4375907111756168
51,p_run23,p3,601.0,0.6011396011396012,0.4202144815352363,1.0,0.9807692307692307,0.7115384615384616,0.4426705370101596
51,p_run23,p3,601.0,0.6011396011396012,0.4229559748427673,1.0,0.9807692307692307,0.7115384615384616,0.4412191582002903
